code,name_th,date,cpi_index
22410,ค่าซ่อมแซม,2023-01-01,98.8
30000,หมวดเคหสถาน,2023-01-01,100.53
31000,ค่าที่พักอาศัย,2023-01-01,99.89
31100,ค่าเช่า,2023-01-01,99.9
31200,การประกันอัคคีภัย,2023-01-01,100.0
31300,วัสดุก่อสร้าง,2023-01-01,99.91
31400,เครื่องสุขภัณฑ์,2023-01-01,99.91
31500,ค่าแรง,2023-01-01,99.48
31600,อุปกรณ์ซ่อมแซมบ้าน,2023-01-01,100.38
32000,ไฟฟ้า  เชื้อเพลิง  น้ำประปาและแสงสว่าง,2023-01-01,102.32
32100,ไฟฟ้า,2023-01-01,103.67
32200,เชื้อเพลิงในบ้าน,2023-01-01,97.77
32300,น้ำประปา,2023-01-01,99.69
32400,แสงสว่าง,2023-01-01,99.25
33000,สิ่งทอสำหรับใช้ในบ้าน,2023-01-01,100.45
34000,เครื่องใช้เบ็ดเตล็ดในบ้าน,2023-01-01,99.58
35000,เครื่องแต่งบ้านและบริภัณฑ์อื่นๆ,2023-01-01,100.37
35100,เครื่องแต่งบ้าน,2023-01-01,99.57
35200,บริภัณฑ์อื่น ๆ,2023-01-01,100.61
36000,สิ่งที่เกี่ยวกับทำความสะอาด,2023-01-01,100.07
37000,คนรับใช้ / คนงาน,2023-01-01,99.84
40000,หมวดการตรวจรักษาและบริการส่วนบุคคล,2023-01-01,99.54
41000,ค่าตรวจรักษาและค่ายา,2023-01-01,99.48
41100,ค่ายาและเวชภัณฑ์,2023-01-01,99.14
41110,ค่ายา,2023-01-01,99.11
41120,เวชภัณฑ์,2023-01-01,99.9
41200,ค่ารักษาพยาบาล,2023-01-01,99.71
41210,คนไข้นอก,2023-01-01,99.69
41211,ค่าตรวจโรครักษา ค่าบริการ และค่ายาของคนไข้นอก,2023-01-01,99.71
41212,ค่าทำฟัน,2023-01-01,99.74
41213,ค่าตรวจสายตา,2023-01-01,100.0
41214,ค่าบริการด้านรังสี,2023-01-01,99.31
41215,ค่าบริการอื่น ๆ,2023-01-01,99.56
41216,ค่าตรวจวินิจฉัยทางห้องปฏิบัติการ,2023-01-01,99.79
41220,คนไข้ใน,2023-01-01,99.77
41221,ค่าห้องพักคนไข้,2023-01-01,99.44
41222,ค่าตรวจรักษา ค่าบริการ และค่ายาของคนไข้ใน,2023-01-01,99.9
41224,ค่าบริการอื่น ๆ,2023-01-01,99.81
42000,ค่าใช้จ่ายส่วนบุคคล,2023-01-01,99.53
42100,ค่าของใช้ส่วนบุคคล,2023-01-01,99.59
42200,ค่าบริการส่วนบุคคล,2023-01-01,99.23
42210,ค่าบริการส่วนบุคคลเพื่อความสวยงาม,2023-01-01,99.22
42220,ค่าบริการส่วนบุคคลเพื่อความผ่อนคลาย,2023-01-01,99.45
43000,ค่าบัตรประกันสุขภาพและประกันชีวิต,2023-01-01,100.0
50000,หมวดพาหนะ การขนส่ง และการสื่อสาร,2023-01-01,100.47
51000,ค่าโดยสารสาธารณะ,2023-01-01,99.31
51100,ค่าโดยสารในท้องถิ่น,2023-01-01,99.44
51200,ค่าโดยสารนอกท้องถิ่น,2023-01-01,96.81
52000,ยานพาหนะและน้ำมันเชื้อเพลิง,2023-01-01,100.75
52100,ค่าซื้อยานพาหนะ,2023-01-01,100.0
52110,ยานพาหนะ,2023-01-01,100.01
52120,อุปกรณ์ยานพาหนะ,2023-01-01,99.92
52200,น้ำมันเชื้อเพลิง,2023-01-01,101.28
52300,ค่าบริการบำรุงรักษายานยนต์,2023-01-01,99.66
53000,ค่าภาษีและประกันภัยรถยนต์,2023-01-01,100.0
53100,ค่าภาษี,2023-01-01,100.0
53200,ค่าประกันภัยรถ,2023-01-01,100.0
53300,ค่าใช้จ่ายที่เกี่ยวกับรถ,2023-01-01,100.0
54000,การสื่อสาร,2023-01-01,99.92
54100,ค่าบริการการสื่อสาร,2023-01-01,99.91
54200,เครื่องรับอุปกรณ์สื่อสาร,2023-01-01,99.95
60000,หมวดการบันเทิงการอ่าน การศึกษา และการศาสนา,2023-01-01,99.68
61000,การบันเทิงและการอ่าน,2023-01-01,99.8
61100,ค่าธรรมเนียมและค่าสมาชิก,2023-01-01,99.91
61200,ค่าอุปกรณ์กีฬาและเครื่องเล่น,2023-01-01,98.89
61220,ของเล่น,2023-01-01,99.93
61240,ค่าการบันเทิง,2023-01-01,100.0
61250,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,2023-01-01,98.6
61260,ค่าใช้จ่ายเกี่ยวกับการทำสวนประดับบ้าน,2023-01-01,100.0
61300,ค่าอุปกรณ์การบันเทิง,2023-01-01,100.99
61400,ค่าใช้จ่ายเกี่ยวกับการอ่าน,2023-01-01,100.0
61500,ค่าใช้จ่ายในการเดินทางโอกาสพิเศษและท่องเที่ยว,2023-01-01,99.9
62000,การศึกษา,2023-01-01,99.42
62100,ค่าเล่าเรียนและค่าธรรมเนียมการศึกษา,2023-01-01,99.33
62110,การศึกษาระดับประถมศึกษา,2023-01-01,99.4
62120,การศึกษาระดับมัธยมศึกษาสายสามัญ,2023-01-01,98.65
62130,การศึกษาระดับมัธยมศึกษา ด้านเทคนิคและอาชีวะ,2023-01-01,99.38
62140,การศึกษาระดับอุดมศึกษา,2023-01-01,99.54
62150,ค่าเรียนพิเศษ,2023-01-01,100.0
62200,หนังสือและอุปกรณ์การศึกษา,2023-01-01,100.0
62210,หนังสือ,2023-01-01,100.0
62211,หนังสือแบบเรียนเอกชน,2023-01-01,100.0
62220,อุปกรณ์เกี่ยวกับการศึกษา,2023-01-01,100.0
62300,ค่าใช้จ่ายอื่น ๆ เกี่ยวกับการศึกษา,2023-01-01,98.69
63000,การศาสนา,2023-01-01,99.8
63100,ค่าอาหาร ของถวายพระ ไหว้เจ้าและอื่น ๆ,2023-01-01,99.8
63110,เครื่องถวายพระ,2023-01-01,99.8
70000,หมวดยาสูบและเครื่องดื่มมีแอลกอฮอล์,2023-01-01,99.64
71000,ผลิตภัณฑ์ยาสูบ,2023-01-01,99.5
72000,เครื่องดื่มมีแอลกอฮอลล์,2023-01-01,99.73
72100,ผลิตภัณฑ์เบียร์,2023-01-01,99.81
72200,ผลิตภัณฑ์ไวน์,2023-01-01,99.73
72300,ผลิตภัณฑ์สุรา,2023-01-01,99.52
80000,หมวดอื่น ๆ ไม่ใช่อาหาร และเครื่องดื่ม,2023-01-01,100.3
81000,ไม่รวมอาหาร เครื่องดื่ม และพลังงาน,2023-01-01,99.82
82000,อาหารและเครื่องดื่ม (ไม่รวมอาหารสด),2023-01-01,99.51
90000,กลุ่มอาหารสดและพลังงาน,2023-01-01,101.57
91000,อาหารสด,2023-01-01,101.4
92000,พลังงาน,2023-01-01,101.83
93000,ดัชนีราคาผู้บริโภคพื้นฐาน,2023-01-01,99.72
00000,รวมทุกรายการ,2025-02-01,100.55
10000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,2025-02-01,101.08
11000,อาหารปรุงที่บ้าน,2025-02-01,99.72
11100,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,2025-02-01,103.29
11110,ข้าว,2025-02-01,103.67
11120,แป้งและผลิตภัณฑ์จากแป้ง,2025-02-01,101.99
11121,แป้ง,2025-02-01,100.81
11122,ผลิตภัณฑ์จากแป้ง,2025-02-01,102.03
11200,เนื้อสัตว์ เป็ดไก่ และสัตว์น้ำ,2025-02-01,98.53
11210,เนื้อสัตว์,2025-02-01,94.09
11211,เนื้อสัตว์สด,2025-02-01,93.19
11212,เนื้อสัตว์แปรรูป,2025-02-01,100.31
11220,เป็ด ไก่,2025-02-01,100.33
11221,เป็ด ไก่  สด,2025-02-01,100.8
11222,เป็ด ไก่  สำเร็จรูปและแปรรูป,2025-02-01,
11230,ปลาและสัตว์น้ำ,2025-02-01,102.33
11231,ปลาน้ำจืดสด,2025-02-01,103.99
11232,ปลาน้ำทะเลสด,2025-02-01,96.04
11233,สัตว์น้ำ,2025-02-01,102.91
11234,ปลาแปรรูป,2025-02-01,102.24
11235,สัตว์น้ำแปรรูป,2025-02-01,104.92
11300,ไข่และผลิตภัณฑ์นม,2025-02-01,100.48
11310,ไข่,2025-02-01,97.81
11320,นมและผลิตภัณฑ์นม,2025-02-01,102.76
11400,ผักและผลไม้,2025-02-01,95.52
11410,ผักสดแปรรูปและอื่นๆ,2025-02-01,89.62
11411,ผักสด,2025-02-01,88.99
11412,ผักแปรรูปและอื่นๆ,2025-02-01,91.81
11420,ผลไม้สดแปรรูปและอื่นๆ,2025-02-01,103.32
11421,ผลไม้สด,2025-02-01,103.29
11422,ผลไม้แปรรูปและอื่น ๆ,2025-02-01,105.18
11500,เครื่องประกอบอาหาร,2025-02-01,104.37
11510,ผลิตภัณฑ์น้ำตาล,2025-02-01,
11511,น้ำตาลและขนมหวาน,2025-02-01,
11520,เครื่องปรุงอาหาร,2025-02-01,104.09
11521,น้ำมันและไขมัน,2025-02-01,108.17
11522,เครื่องปรุงรส,2025-02-01,101.67
11600,เครื่องดื่มไม่มีแอลกอฮอล์,2025-02-01,104.18
11700,ผลิตภัณฑ์น้ำตาล,2025-02-01,104.38
11710,น้ำตาลและขนมหวาน,2025-02-01,104.38
12000,อาหารสำเร็จรูป,2025-02-01,103.22
12100,อาหารบริโภค-ในบ้าน,2025-02-01,
12200,อาหารบริโภค-นอกบ้าน,2025-02-01,
12300,อาหารพร้อมทาน,2025-02-01,103.06
